"","midptage","age","sex","location","cause","avgIR","avgCF","year"
"2169",27,"25 to 29","Female","Global","Hypertensive heart disease",4.97088135738503e-06,0.0882293138871429,2001
"2170",27,"25 to 29","Female","Global","Intracerebral hemorrhage",2.78955880732163e-05,0.0251184648175145,2001
"2171",27,"25 to 29","Female","Global","Ischemic heart disease",4.41416170897065e-05,0.0399390118272225,2001
"2172",27,"25 to 29","Female","Global","Ischemic stroke",5.18293398316414e-06,0.00187680589077449,2001
"2173",27,"25 to 29","Male","Global","Hypertensive heart disease",4.12831583892434e-06,0.0589026325043842,2001
"2174",27,"25 to 29","Male","Global","Intracerebral hemorrhage",3.26761548260396e-05,0.035931110868524,2001
"2175",27,"25 to 29","Male","Global","Ischemic heart disease",6.91627715539663e-05,0.0530607318947549,2001
"2176",27,"25 to 29","Male","Global","Ischemic stroke",4.72647284933444e-06,0.00247527182460316,2001
"2177",32,"30 to 34","Female","Global","Hypertensive heart disease",9.49829369171156e-06,0.0835076354624005,2001
"2178",32,"30 to 34","Female","Global","Intracerebral hemorrhage",4.40047369986339e-05,0.0292237534662673,2001
"2179",32,"30 to 34","Female","Global","Ischemic heart disease",7.6667153539511e-05,0.0322783443737105,2001
"2180",32,"30 to 34","Female","Global","Ischemic stroke",8.09223252235084e-06,0.00234872710111559,2001
"2181",32,"30 to 34","Male","Global","Hypertensive heart disease",8.5142399908739e-06,0.0598442611166984,2001
"2182",32,"30 to 34","Male","Global","Intracerebral hemorrhage",5.83399706293592e-05,0.0443437034096587,2001
"2183",32,"30 to 34","Male","Global","Ischemic heart disease",0.000150833574259938,0.0510345404434074,2001
"2184",32,"30 to 34","Male","Global","Ischemic stroke",8.57537535077479e-06,0.00353988901863821,2001
"2185",37,"35 to 39","Female","Global","Hypertensive heart disease",1.58058505979368e-05,0.0777636222202561,2001
"2186",37,"35 to 39","Female","Global","Intracerebral hemorrhage",7.45180265349678e-05,0.0348093514224213,2001
"2187",37,"35 to 39","Female","Global","Ischemic heart disease",0.000114560823144106,0.026642739894999,2001
"2188",37,"35 to 39","Female","Global","Ischemic stroke",1.31775703908063e-05,0.00295293241962507,2001
"2189",37,"35 to 39","Male","Global","Hypertensive heart disease",1.6899210976729e-05,0.0655835593946988,2001
"2190",37,"35 to 39","Male","Global","Intracerebral hemorrhage",0.000105677747058542,0.052205817760762,2001
"2191",37,"35 to 39","Male","Global","Ischemic heart disease",0.000292233300890956,0.0501893649937796,2001
"2192",37,"35 to 39","Male","Global","Ischemic stroke",1.6156447251565e-05,0.00499106645314767,2001
"2193",42,"40 to 44","Female","Global","Hypertensive heart disease",3.01564447942652e-05,0.0720586101458931,2001
"2194",42,"40 to 44","Female","Global","Intracerebral hemorrhage",0.00014802255262366,0.0492609598000898,2001
"2195",42,"40 to 44","Female","Global","Ischemic heart disease",0.000211189586863411,0.0271210498136219,2001
"2196",42,"40 to 44","Female","Global","Ischemic stroke",2.63968710107355e-05,0.00444868598115642,2001
"2197",42,"40 to 44","Male","Global","Hypertensive heart disease",3.55844405634866e-05,0.0660994434170466,2001
"2198",42,"40 to 44","Male","Global","Intracerebral hemorrhage",0.000220592178875867,0.0705854935571692,2001
"2199",42,"40 to 44","Male","Global","Ischemic heart disease",0.000573513005343652,0.0500799178409276,2001
"2200",42,"40 to 44","Male","Global","Ischemic stroke",3.72519555680181e-05,0.0083338072195243,2001
"2201",47,"45 to 49","Female","Global","Hypertensive heart disease",6.07041811233e-05,0.0602804265426295,2001
"2202",47,"45 to 49","Female","Global","Intracerebral hemorrhage",0.00029394442233504,0.066217120044625,2001
"2203",47,"45 to 49","Female","Global","Ischemic heart disease",0.000400051190857356,0.0301694644689384,2001
"2204",47,"45 to 49","Female","Global","Ischemic stroke",5.75430942610113e-05,0.00687894278772625,2001
"2205",47,"45 to 49","Male","Global","Hypertensive heart disease",6.38556984464128e-05,0.0500687944627382,2001
"2206",47,"45 to 49","Male","Global","Intracerebral hemorrhage",0.000380678817175074,0.0770943403685569,2001
"2207",47,"45 to 49","Male","Global","Ischemic heart disease",0.00103688413888985,0.0472229858585235,2001
"2208",47,"45 to 49","Male","Global","Ischemic stroke",8.83321237705838e-05,0.013112281325519,2001
"2209",52,"50 to 54","Female","Global","Hypertensive heart disease",0.000114661479610161,0.0649317349744449,2001
"2210",52,"50 to 54","Female","Global","Intracerebral hemorrhage",0.000525719972239765,0.0801336939104275,2001
"2211",52,"50 to 54","Female","Global","Ischemic heart disease",0.000694076468097061,0.0310179325634169,2001
"2212",52,"50 to 54","Female","Global","Ischemic stroke",0.000113119655663961,0.00924957332134504,2001
"2213",52,"50 to 54","Male","Global","Hypertensive heart disease",0.000121447853945036,0.0546302532475194,2001
"2214",52,"50 to 54","Male","Global","Intracerebral hemorrhage",0.00072416429415167,0.0953977553201875,2001
"2215",52,"50 to 54","Male","Global","Ischemic heart disease",0.00176698058835289,0.043595920720304,2001
"2216",52,"50 to 54","Male","Global","Ischemic stroke",0.000188943536777201,0.0180073933573993,2001
"2217",57,"55 to 59","Female","Global","Hypertensive heart disease",0.000182149212322294,0.0834466962968498,2001
"2218",57,"55 to 59","Female","Global","Intracerebral hemorrhage",0.000786956414296398,0.0901177389488922,2001
"2219",57,"55 to 59","Female","Global","Ischemic heart disease",0.00123162568378546,0.0323447883339688,2001
"2220",57,"55 to 59","Female","Global","Ischemic stroke",0.000235543111838839,0.0120851876528854,2001
"2221",57,"55 to 59","Male","Global","Hypertensive heart disease",0.00020200399997956,0.0714776099018721,2001
"2222",57,"55 to 59","Male","Global","Intracerebral hemorrhage",0.00118260584552924,0.110020957466925,2001
"2223",57,"55 to 59","Male","Global","Ischemic heart disease",0.00306479111073539,0.041860789106712,2001
"2224",57,"55 to 59","Male","Global","Ischemic stroke",0.000416878812181467,0.0234390982285657,2001
"2225",62,"60 to 64","Female","Global","Hypertensive heart disease",0.000316355336243028,0.084325582380353,2001
"2226",62,"60 to 64","Female","Global","Intracerebral hemorrhage",0.00127623776530436,0.122545971797175,2001
"2227",62,"60 to 64","Female","Global","Ischemic heart disease",0.00223963041948656,0.0361291127645477,2001
"2228",62,"60 to 64","Female","Global","Ischemic stroke",0.00063297035020936,0.0213738228570324,2001
"2229",62,"60 to 64","Male","Global","Hypertensive heart disease",0.000362861806164696,0.0742709009408382,2001
"2230",62,"60 to 64","Male","Global","Intracerebral hemorrhage",0.00184813249757583,0.13918751921199,2001
"2231",62,"60 to 64","Male","Global","Ischemic heart disease",0.00493543821313594,0.0409271154451629,2001
"2232",62,"60 to 64","Male","Global","Ischemic stroke",0.00107042559627297,0.0387683746064764,2001
"2233",67,"65 to 69","Female","Global","Hypertensive heart disease",0.000540873186738778,0.0607202270268437,2001
"2234",67,"65 to 69","Female","Global","Intracerebral hemorrhage",0.00204673987444464,0.196545512766084,2001
"2235",67,"65 to 69","Female","Global","Ischemic heart disease",0.00417823071459615,0.0393261495772201,2001
"2236",67,"65 to 69","Female","Global","Ischemic stroke",0.00134974002030258,0.0294945888062765,2001
"2237",67,"65 to 69","Male","Global","Hypertensive heart disease",0.000582447499201455,0.0506059932334202,2001
"2238",67,"65 to 69","Male","Global","Intracerebral hemorrhage",0.00283733860480694,0.210807837887968,2001
"2239",67,"65 to 69","Male","Global","Ischemic heart disease",0.00838235314474971,0.0409602797156391,2001
"2240",67,"65 to 69","Male","Global","Ischemic stroke",0.00206480171410826,0.0506515579374367,2001
"2241",72,"70 to 74","Female","Global","Hypertensive heart disease",0.00101725902071937,0.0654837849810407,2001
"2242",72,"70 to 74","Female","Global","Intracerebral hemorrhage",0.0028770228119822,0.313736147244783,2001
"2243",72,"70 to 74","Female","Global","Ischemic heart disease",0.00775983974470689,0.049121644502404,2001
"2244",72,"70 to 74","Female","Global","Ischemic stroke",0.00339061696995673,0.0523862475129252,2001
"2245",72,"70 to 74","Male","Global","Hypertensive heart disease",0.00107973071882373,0.0540770165322911,2001
"2246",72,"70 to 74","Male","Global","Intracerebral hemorrhage",0.00398373979155918,0.347961524317255,2001
"2247",72,"70 to 74","Male","Global","Ischemic heart disease",0.0135827387031303,0.046163641888139,2001
"2248",72,"70 to 74","Male","Global","Ischemic stroke",0.00414595079453789,0.0756623972183889,2001
"2249",77,"75 to 79","Female","Global","Hypertensive heart disease",0.00176918700101168,0.0813628800707138,2001
"2250",77,"75 to 79","Female","Global","Intracerebral hemorrhage",0.00454807506103685,0.575134256472965,2001
"2251",77,"75 to 79","Female","Global","Ischemic heart disease",0.014022017843375,0.0626856989497469,2001
"2252",77,"75 to 79","Female","Global","Ischemic stroke",0.00624584723428168,0.0743967710691087,2001
"2253",77,"75 to 79","Male","Global","Hypertensive heart disease",0.00180191204066481,0.0666400928949451,2001
"2254",77,"75 to 79","Male","Global","Intracerebral hemorrhage",0.00617618443664783,0.708239138372527,2001
"2255",77,"75 to 79","Male","Global","Ischemic heart disease",0.0226678559119565,0.0552138604273246,2001
"2256",77,"75 to 79","Male","Global","Ischemic stroke",0.00717088546942942,0.104558721042218,2001
"2257",82,"80 to 84","Female","Global","Hypertensive heart disease",0.00302048813293835,0.0996620123324836,2001
"2258",82,"80 to 84","Female","Global","Intracerebral hemorrhage",0.00572479765915934,0.784470798453663,2001
"2259",82,"80 to 84","Female","Global","Ischemic heart disease",0.02947684969289,0.0987539493821102,2001
"2260",82,"80 to 84","Female","Global","Ischemic stroke",0.0140132769630618,0.140374807149907,2001
"2261",82,"80 to 84","Male","Global","Hypertensive heart disease",0.00307157161506648,0.0883008903499647,2001
"2262",82,"80 to 84","Male","Global","Intracerebral hemorrhage",0.00762257864461845,0.99,2001
"2263",82,"80 to 84","Male","Global","Ischemic heart disease",0.0442437925405801,0.0818501600980952,2001
"2264",82,"80 to 84","Male","Global","Ischemic stroke",0.0146342840761663,0.185748438424279,2001
"2265",87,"85 to 89","Female","Global","Hypertensive heart disease",0.005046966924765,0.102002202700584,2001
"2266",87,"85 to 89","Female","Global","Intracerebral hemorrhage",0.00808883252535193,0.99,2001
"2267",87,"85 to 89","Female","Global","Ischemic heart disease",0.0562410092013426,0.158703495719133,2001
"2268",87,"85 to 89","Female","Global","Ischemic stroke",0.0247794802567455,0.238257660801456,2001
"2269",87,"85 to 89","Male","Global","Hypertensive heart disease",0.00497090071007981,0.101698232810529,2001
"2270",87,"85 to 89","Male","Global","Intracerebral hemorrhage",0.0105366001722514,0.99,2001
"2271",87,"85 to 89","Male","Global","Ischemic heart disease",0.0810981220962566,0.124943331686642,2001
"2272",87,"85 to 89","Male","Global","Ischemic stroke",0.0242659090473821,0.326575226219548,2001
"2273",92,"90 to 94","Female","Global","Hypertensive heart disease",0.00847153696022412,0.116405103905467,2001
"2274",92,"90 to 94","Female","Global","Intracerebral hemorrhage",0.0106779869577793,0.99,2001
"2275",92,"90 to 94","Female","Global","Ischemic heart disease",0.100106567839064,0.247723049020166,2001
"2276",92,"90 to 94","Female","Global","Ischemic stroke",0.0385179940176952,0.362288481088522,2001
"2277",92,"90 to 94","Male","Global","Hypertensive heart disease",0.00726102211094026,0.11644836949961,2001
"2278",92,"90 to 94","Male","Global","Intracerebral hemorrhage",0.0117167118828435,0.99,2001
"2279",92,"90 to 94","Male","Global","Ischemic heart disease",0.137528909304891,0.193822958342591,2001
"2280",92,"90 to 94","Male","Global","Ischemic stroke",0.0347813694445753,0.516196616496284,2001
"2281",22,"20 to 24","Female","Global","Hypertensive heart disease",2.81678555945687e-06,0.17858575754168,2000
"2282",22,"20 to 24","Female","Global","Intracerebral hemorrhage",1.81695120326855e-05,0.0222705026812118,2000
"2283",22,"20 to 24","Female","Global","Ischemic heart disease",2.82523266502812e-05,0.0729864870628362,2000
"2284",22,"20 to 24","Female","Global","Ischemic stroke",3.63719278847147e-06,0.00160918169425444,2000
"2285",22,"20 to 24","Male","Global","Hypertensive heart disease",2.29662775247057e-06,0.12063513087525,2000
"2286",22,"20 to 24","Male","Global","Intracerebral hemorrhage",2.31988018991211e-05,0.0363363739447029,2000
"2287",22,"20 to 24","Male","Global","Ischemic heart disease",3.86503200990485e-05,0.0935293285165588,2000
"2288",22,"20 to 24","Male","Global","Ischemic stroke",3.32482205112609e-06,0.00213948043521972,2000
"2289",27,"25 to 29","Female","Global","Hypertensive heart disease",5.09574244680895e-06,0.089814116281473,2000
"2290",27,"25 to 29","Female","Global","Intracerebral hemorrhage",2.83171150738675e-05,0.0256269851466781,2000
"2291",27,"25 to 29","Female","Global","Ischemic heart disease",4.44964679202919e-05,0.0402282831899293,2000
"2292",27,"25 to 29","Female","Global","Ischemic stroke",5.28302384296508e-06,0.0019178742223676,2000
"2293",27,"25 to 29","Male","Global","Hypertensive heart disease",4.24257520940226e-06,0.0601122077911541,2000
"2294",27,"25 to 29","Male","Global","Intracerebral hemorrhage",3.28695311471505e-05,0.0361649835108419,2000
"2295",27,"25 to 29","Male","Global","Ischemic heart disease",6.9160085422186e-05,0.0530104220223305,2000
"2296",27,"25 to 29","Male","Global","Ischemic stroke",4.79550872207327e-06,0.00251427600253146,2000
"2297",32,"30 to 34","Female","Global","Hypertensive heart disease",9.64958307312848e-06,0.0846885827982776,2000
"2298",32,"30 to 34","Female","Global","Intracerebral hemorrhage",4.43112015128411e-05,0.0293330847647595,2000
"2299",32,"30 to 34","Female","Global","Ischemic heart disease",7.69553177353075e-05,0.0325557032719789,2000
"2300",32,"30 to 34","Female","Global","Ischemic stroke",8.25389702284707e-06,0.00240096251666863,2000
"2301",32,"30 to 34","Male","Global","Hypertensive heart disease",8.67557446771754e-06,0.0606892347555888,2000
"2302",32,"30 to 34","Male","Global","Intracerebral hemorrhage",5.86758181472206e-05,0.0445096979149576,2000
"2303",32,"30 to 34","Male","Global","Ischemic heart disease",0.000153794210473503,0.052201506188555,2000
"2304",32,"30 to 34","Male","Global","Ischemic stroke",8.80887199381406e-06,0.00363828544354275,2000
"2305",37,"35 to 39","Female","Global","Hypertensive heart disease",1.61890437729417e-05,0.0791245379663923,2000
"2306",37,"35 to 39","Female","Global","Intracerebral hemorrhage",7.6231444585757e-05,0.0357124489349374,2000
"2307",37,"35 to 39","Female","Global","Ischemic heart disease",0.000117060250452651,0.0271948239735165,2000
"2308",37,"35 to 39","Female","Global","Ischemic stroke",1.3663115581862e-05,0.00306694950981244,2000
"2309",37,"35 to 39","Male","Global","Hypertensive heart disease",1.74327950206882e-05,0.0670099752933812,2000
"2310",37,"35 to 39","Male","Global","Intracerebral hemorrhage",0.000108500550650757,0.0536535694357296,2000
"2311",37,"35 to 39","Male","Global","Ischemic heart disease",0.000305107920936124,0.0523049938597353,2000
"2312",37,"35 to 39","Male","Global","Ischemic stroke",1.69499776397241e-05,0.00525257265374959,2000
"2313",42,"40 to 44","Female","Global","Hypertensive heart disease",3.09296261298444e-05,0.0742382373511526,2000
"2314",42,"40 to 44","Female","Global","Intracerebral hemorrhage",0.000150748247221803,0.050192242593686,2000
"2315",42,"40 to 44","Female","Global","Ischemic heart disease",0.000215212311149758,0.0277019602257292,2000
"2316",42,"40 to 44","Female","Global","Ischemic stroke",2.73586065645619e-05,0.00462775506877006,2000
"2317",42,"40 to 44","Male","Global","Hypertensive heart disease",3.62291437010842e-05,0.0673343667558928,2000
"2318",42,"40 to 44","Male","Global","Intracerebral hemorrhage",0.000222185142794053,0.0712292153789903,2000
